subjectID,prolificID,studyID,sessionID,DEBUG,age,demographicSubmitTS,gender,race,technicalIssues,feedbackSubmitTS,feedback
urbzjy10v3,67532d12a1f7169d484c4fb1,675cbe11adb7edc5a4d1feca,67742150b28366d7f2cee5d6,0,24,1735664749045,Male,Black,I did not encounter any technical issues ,1735664791121,None
tk4eleh9eu,6699571ba83beb19c5acbfef,675cbe11adb7edc5a4d1feca,67745b1d325f6bf3f399bfd1,0,23,1735679379730,Female,White,None,1735679423682,"Have a great day! Also, how uncomfortable a question would make you feel if someone asked you this after just meeting them would have been a great option."
7qomycyj8r,67462fa506e005a3bcdfe67f,675cbe11adb7edc5a4d1feca,67699d77ec12422b88ef1e46,0,30,1734975174462,Male,White,No issues,1734975183840,Thanks!
b3um4dy2fd,6652c43d08992eba0cff0e80,675cbe11adb7edc5a4d1feca,67745b444b0e20ec754a87cc,0,20,1735679563893,Male,Asian,There were no technical issues when doing this study. ,1735679597759,I really liked the more deeper questions that were asked.
vvmbm7ysra,65ecc3670bbda5b4fb282ce1,675cbe11adb7edc5a4d1feca,67742144ea9a49a640662c80,0,55,1735664628667,Female,White,,1735664632417,
7zm3tmragd,65a68c22822003df4f097af2,675cbe11adb7edc5a4d1feca,67745b38b4f02306d96243d8,0,23,1735679729359,Female,White,,1735679731196,
1c9990a4uu,666a1e606b80f9865c1f3d5f,675cbe11adb7edc5a4d1feca,6769b227c49eab479546ebb6,0,52,1734980711135,Male,White,none,1734980722216,none
tlw5wldwms,673a0fa7ed1b0189b74d67db,675cbe11adb7edc5a4d1feca,6769b25ac9e189f44da6fa19,0,30,1734981117013,Male,Black,NONE,1734981128933,
ucfpdk6ftl,666c76a1a7c9a36310fb4f56,675cbe11adb7edc5a4d1feca,67699d794c6d679bdb390b7b,0,35,1734975677630,Male,White,No technical issues encountered.,1734975701836,No suggestions. Thank you for the survey.
4zb8d2sfny,650b695bf3b3d34f9c461926,675cbe11adb7edc5a4d1feca,67745b45d323cb31f47f46ea,0,32,1735680419224,Female,Mixed race,,1735680420714,
sstl6h09sf,66a90655f7c843384a6c8178,675cbe11adb7edc5a4d1feca,6769b2525fa784426e024784,0,49,1734980853151,Female,White,No issues.,1734980867368,"Great study, thank you!"
x3klql923z,6754ba11bbb6e43e6bdfdfd8,675cbe11adb7edc5a4d1feca,6769b26491b8365842b540d5,0,34,1734980653371,Female,White,,1734980657328,
u2hv1ej0sw,6751fd6a50221edd2da8333e,675cbe11adb7edc5a4d1feca,67699d7c13ce4861332cec73,0,28,1734975467232,Female,Black,no please,1734975495030,quite ok
8k0tyk0vu4,5ba292385301b80001c71ba2,675cbe11adb7edc5a4d1feca,67745b4b5ca6064173cd1040,0,51,1735679524438,Male,White,N/A,1735679535992,"Fun study, thanks."
m1ebbcdx80,669a55b24cc0b2f6d22e5770,675cbe11adb7edc5a4d1feca,67745b30848ce40bd2f92b3f,0,33,1735680066335,Male,Black,,1735680075809,
jwb7yo3vnw,57dc590ddcda780001a0e157,675cbe11adb7edc5a4d1feca,67745b3eb5b14e7a0561f7d3,0,67,1735679381445,Female,White,No,1735679395660,N/A
2m4ysfuol8,5efd22056ec55516587f32a6,675cbe11adb7edc5a4d1feca,67745b31ea9a49a640663775,0,26,1735679311142,Female,White,,1735679316152,
8ub20asjb2,66140c26ed884c5d523440f5,675cbe11adb7edc5a4d1feca,6769b224985bdff8deeee356,0,61,1734981837720,Male,Black,There was no technical issues.,1734981860285,
d7qb6lr9wd,6658d57e96aa5518f7414d69,675cbe11adb7edc5a4d1feca,677421629ca0db6f8b78d1e5,0,24,1735664603655,Female,Black,,1735664607117,
ms59djsxl2,674c9b9386635c647f38b97c,675cbe11adb7edc5a4d1feca,6769b2f1e86159535b282b8c,0,21,1734980886351,Male,Mixed race,,1734980888653,
y0w1sg96kk,673fd71b6b09975c50e7f38f,675cbe11adb7edc5a4d1feca,6774216802b6827a5af082a7,0,27,1735665271847,Female,Black,none,1735665284694,none
bn5mdvz222,67417406c867bf3694fa2bce,675cbe11adb7edc5a4d1feca,67745b32776c921aa20c79b3,0,23,1735657596161,Male,Black,No technical issues,1735657638565,nice survey
vbn5ty7wad,5967e9a831394d0001abdb3f,675cbe11adb7edc5a4d1feca,677421558a5eab6359e3707b,0,60,1735664497847,Female,White,"No, all worked well",1735664508682,No
px7xflq8oo,670a165e0ef22b0779d470dd,675cbe11adb7edc5a4d1feca,6774215a25291c7949368a6c,0,46,1735665619886,Female,Black,,1735665623731,
80vf3pb1k1,63d2094a50ed63bfb3b19fd4,675cbe11adb7edc5a4d1feca,6774215604845e735e066f1e,0,43,1735664965707,Male,Asian,None,1735664980907,None
6vcm23zh3a,5e164e81502213c397f0cf39,675cbe11adb7edc5a4d1feca,67745b437cecf6b43e15a501,0,41,1735679202702,Male,White,none,1735679221553,That certainly didn't feel like fifteen minutes.
vzqgpcbbhp,665a1158d75699007466a154,675cbe11adb7edc5a4d1feca,6769b224b2fa8bee082b6f96,0,54,1734980807781,Female,White,None,1734980844717,"Thought-provoking study, good luck with your research, thank you!"
3czla2rtoq,670d2513894d1c633eeb11a6,675cbe11adb7edc5a4d1feca,67699d69500e2696170a1148,0,26,1734976059278,Male,Black,,1734976062726,
fjvgah14s1,673e32bf455c468b0428c1fe,675cbe11adb7edc5a4d1feca,6769b235682dc92030cdcc53,0,30,1734980908355,Male,Black,no,1734980915437,no
2kyh20qzv7,6756bd91420aa367a9062639,675cbe11adb7edc5a4d1feca,67745b3302b6827a5af08dc9,0,33,1735680048390,Male,Black,None,1735680069596,None
qhnsuwbbdc,55cce6ea34e90600058d1e6d,675cbe11adb7edc5a4d1feca,67742164d96ddca2452a3e54,0,35,1735664392638,Female,Asian,None,1735664398700,None
b6pbnys2d8,66ec5904d71fbac55031aaf5,675cbe11adb7edc5a4d1feca,6769b247f13c4a2d74f3f0b3,0,43,1734980511968,Female,White,my slider wouldnt adjust on the strawberry question,1734980533709,
rox7zvdeun,56a90c96119265000c6e134d,675cbe11adb7edc5a4d1feca,6769b24f246709d0172ba49f,0,48,1734981367535,Female,White,,1734981369128,
pzf1676oza,675aa6682c88b9ae292452ff,675cbe11adb7edc5a4d1feca,6769b2aaf1299ae928ee3318,0,24,1734980975922,Male,Black,None,1734981002671,none
tlcbosoqrs,66af9cb47a90d72488befa2c,675cbe11adb7edc5a4d1feca,67745b1ecc61b67917d25f1a,0,20,1735679116547,Female,Asian,no,1735679122179,nope
l0ehg0076g,67502684d9497056fc75185f,675cbe11adb7edc5a4d1feca,67745b4b3190916f82d1dfc0,0,39,1735679906784,Female,Black,None,1735679918223,None
4b2xyossdl,666b254d9bc6d71a71b89cee,675cbe11adb7edc5a4d1feca,6774215f94eeb8f1992fc68c,0,47,1735665095428,Female,White,no issues,1735665108053,no comments
bodex7wfpd,55b249bdfdf99b28e3c14b05,675cbe11adb7edc5a4d1feca,6769b247782f9600cfc3a54b,0,38,1734980716444,Female,Black,No,1734980724332,No
h0q02yk7eu,6640ebff6fd8319ba014acb0,675cbe11adb7edc5a4d1feca,677423c7cc61b67917d254b3,0,28,1735666074678,Male,Black,no,1735666098972,no comment
23oj6a178a,614a8c315301f6c3b736a6d3,675cbe11adb7edc5a4d1feca,67745b49f88a2d43f53bcc0f,0,32,1735679276866,Male,White,,1735679278705,
k666u6srfh,672257bc1a2a2082750a1a44,675cbe11adb7edc5a4d1feca,6769b256d10220bd71492c38,0,22,1734981516057,Male,White,,1734981518587,
j6r25j0shm,660b42d7411787277cf4a709,675cbe11adb7edc5a4d1feca,6774216ad96ddca2452a3e5a,0,22,1735664403707,Male,White,No!,1735664413975,No thank you!
q8xaf46vwx,66de29b7d4d6dd25c97445d1,675cbe11adb7edc5a4d1feca,677421546afd1f42dbedf9e2,0,57,1735664817262,Female,White,No.,1735664831023,No.
q7zda7fh87,665629a30c7e3f40e8f3d1d5,675cbe11adb7edc5a4d1feca,6769b242e75ced714536ccb2,0,32,1734980956424,Non-binary,White,none at all,1734980969197,none
x6xz3xs46v,667715b0cad8d06ec690ef00,675cbe11adb7edc5a4d1feca,677421519587592f258fbea6,0,28,1735666316483,Female,White,No issues.,1735666352511,"None, thank you."
306ssuuyjr,67371b28ce8dec57ac9fc2cc,675cbe11adb7edc5a4d1feca,67745b20f88a2d43f53bcc08,0,25,1735679615593,Female,Black,none,1735679624948,
e5h6gtg85c,67333b848e895456bb1d7f2b,675cbe11adb7edc5a4d1feca,677421daf59d62d8af7a4c90,0,26,1735664925392,Male,Black,NO,1735664949882,NO
64oykh2oq4,637545d6428d85daeedc3df5,675cbe11adb7edc5a4d1feca,6769b2640d369a872b7978ba,0,51,1734980948775,Male,White,no,1734980961506,everything went well
23a9xg3423,6730b698c72b925f14c5ad40,675cbe11adb7edc5a4d1feca,677421572faa64fd6788641f,0,40,1735664487174,Male,Black,No,1735664494821,Good
apoc027z7j,654129680a8917e0f46a89aa,675cbe11adb7edc5a4d1feca,6769b228629b4e272d42e9f7,0,55,1734980755202,Female,White,no,1734980764172,no
yshy6uxasg,55d234b45bc5bc0005d9039d,675cbe11adb7edc5a4d1feca,6769b24dd8f908f26f914f96,0,39,1734980829004,Male,White,I did not have any issues.,1734980851262,"This was interesting, good luck with your research!"
fckjlwqq42,5ea1e407df1e160c7db497c7,675cbe11adb7edc5a4d1feca,6769b25758f7399c8aa25fba,0,69,1734980851928,Male,White,no,1734980862208,no
vnvmkjbmdh,67292f5b77e0c806cf844b00,675cbe11adb7edc5a4d1feca,67745b3f4f06b14a3166647c,0,27,1735679762993,Male,Black,none,1735679777473,"no, thank you"
4zt1u4zbep,67683198d75a96b91625f22d,675cbe11adb7edc5a4d1feca,6769b2df45abe568adbb741b,0,24,1734981085681,Male,Black,no technical issues,1734981123148,it was a nice study
k6cn9swe85,66c4a32221f616ebf48ab21d,675cbe11adb7edc5a4d1feca,677421675ed9fd105ed4f47c,0,52,1735664967629,Male,White,No,1735664984666,All was fine.
7pqb7ax2lo,66805f486ae4ada5289839e3,675cbe11adb7edc5a4d1feca,677421414241f4403eeecadc,0,35,1735664493518,Male,Black,,1735664497536,
jrr10btldz,673a5295a273de4f70ab6ee3,675cbe11adb7edc5a4d1feca,6769b24d895c83fe6e5fc139,0,32,1734981111158,Male,White,One slider didn't let me move much more than a few pixels - sadly I forgot which question it was. Somewhere in the middle.,1734981178110,
1lab7yrk7z,6619cb1e30cb95691a6dd425,675cbe11adb7edc5a4d1feca,67745b4c359b616fc752a2ef,0,52,1735679542450,Male,Mixed race,"No. Actually, this activity worked out fine on Safari on a Mac.",1735679577441,
3nohv9lywr,67104869a47a61b561900be7,675cbe11adb7edc5a4d1feca,67745b4c97117077340e46b5,0,63,1735679898200,Male,White,No issues,1735679932836,That was an interesting exercise. Thank you for letting me participate. 
2ufa3g0wdf,5724e865386f1b0013e9563a,675cbe11adb7edc5a4d1feca,677420d8cee988907232eceb,0,32,1735665032390,Female,White,N/a,1735665055918,N/a
7r0v72hqgt,6751138797ff44e336a37cba,675cbe11adb7edc5a4d1feca,6769b260dbb47d1eef2a9d04,0,19,1734980557226,Male,Asian,No,1734980570609,
25ayct4ldw,66c61757724d29c2c00376a6,675cbe11adb7edc5a4d1feca,6769b253d866dab65bf943c6,0,56,1734981999146,Male,White,no,1734982040109,I  feel good
7dbvug4693,5f7896d1be4d8242ef2236c6,675cbe11adb7edc5a4d1feca,6769b2400fdc5fcf05fba6f6,0,48,1734980466621,Male,White,,1734980468497,
v76vrgvsvy,676b13173df8416414a19031,675cbe11adb7edc5a4d1feca,67745b38ef23107f61c72cda,0,23,1735679895498,Male,Black,"No, everything was fine.",1735679932989,No
r6b5nyycb3,5f79bca83a2eb65c0983816d,675cbe11adb7edc5a4d1feca,6769b24f3455ec38efa571f3,0,35,1734980587034,Male,White,,1734980590611,
6nebk4ezt8,672f38145bf80a772f4ac20a,675cbe11adb7edc5a4d1feca,6769b2c1bc79193f7a35208a,0,37,1734981382461,Male,Black,none,1734981405883,none
pyctv1478o,5ee0edcb962eba464f486b40,675cbe11adb7edc5a4d1feca,6769b27109d34a51975095ed,0,66,1734981429281,Male,White,None,1734981453200,Nothing comes to mind
2x7bx7wbkb,5e54367e80cd0944205b27f9,675cbe11adb7edc5a4d1feca,67745b471c4259066cd348ec,0,74,1735679930143,Female,White,,1735679955998,
bh0ulsj0gx,66fad26e4b07f6149ceb136d,675cbe11adb7edc5a4d1feca,67699d6d7e63f6434a42db84,0,42,1734975720603,Male,White,No issues,1734975794297,"It is implied in the questions, but I would be interested in asking ""would you like to be asked this question"" or ""would you want to ask it""?"
ua8c4oz86m,611341c34be95409850e4341,675cbe11adb7edc5a4d1feca,6769b236d1ce0ce826c688b1,0,54,1734981041347,Female,White,"No, I didn't encounter any issues.",1734981073130,"No, I don't have any suggestions or feedback."
5af5ss5dne,6683e9097336723a1012955c,675cbe11adb7edc5a4d1feca,6769b2225d628c0b7a282de5,0,18,1734980517762,Male,Asian,no,1734980528622,no
yef8d2mxov,60cf0d251a90eb823bc9b740,675cbe11adb7edc5a4d1feca,6774214fb28366d7f2cee5d3,0,32,1735664494030,Male,White,no,1735664517654,nothing to add! Really interesting study
hhtl5w3uc7,600e5f4bec7cd96f1018caf9,675cbe11adb7edc5a4d1feca,6774215ce4d7d6b5350c7e16,0,37,1735664604268,Female,White,No.,1735664615045,NA
gnnmj8aush,672ca2646b6c51429825766f,675cbe11adb7edc5a4d1feca,6769b24498096ab19bebbb2c,0,25,1734981272095,Female,Black,no,1734981279990,no
5sb5nl93ne,5fb757520b48c928a9b6e00b,675cbe11adb7edc5a4d1feca,677420dbb19b119861c71978,0,33,1735664576508,Female,White,"My computer randomly exited the full screen twice, but I was able to get it back both times.",1735664613605,Happy New Year's Eve!
bfh5qymnl3,6053e01a6a8e8516ba7d47a7,675cbe11adb7edc5a4d1feca,67745b3ba27970e0fcd674fd,0,58,1735679826720,Male,White,No.,1735679846049,No- thanks.
74pukc3mt2,57d37b8f677a440001b9f0c8,675cbe11adb7edc5a4d1feca,6774215cc3f3e97201972e78,0,32,1735664278447,Female,White,No I did not! ,1735664300403,Pretty fun set of questions! 
x3q7tnxc3q,67327ff27baf0c0eabc98887,675cbe11adb7edc5a4d1feca,6769b2210983520328206ed0,0,19,1734980918903,Female,Asian,no,1734980925331,no
8xdq2tgo9d,5c41c72864c45700016a1d17,675cbe11adb7edc5a4d1feca,677421551d14ecaf3c618ab8,0,32,1735664538509,Male,White,none,1735664551257,none
m66f37sc00,675c0780944016a1ad8c0ae7,675cbe11adb7edc5a4d1feca,6774215fbf8a434754bdc5fc,0,30,1735664777306,Female,Black,not at all,1735664799293,no....
asaldl8rp5,5b0710e7a84dcf0001beee8a,675cbe11adb7edc5a4d1feca,6769b26564633b6f44f3f120,0,57,1734980896115,Female,Mixed race,no issues,1734980908729,none
ar79a1b0pr,6724cc3dcff5f327298b4362,675cbe11adb7edc5a4d1feca,6769b23beb64bf78729eaba1,0,32,1734981333799,Male,Black,no,1734981343148,none
ukhefzue9u,66446d88662725412dc27d06,675cbe11adb7edc5a4d1feca,6769b2583234b54b63decad5,0,22,1734980593560,Male,Asian,no issues,1734980604415,
vzu8jjlvo1,5765c0fcf2e23200017ded5e,675cbe11adb7edc5a4d1feca,6769b23f6d74e3f22c5fc133,0,32,1734982345053,Male,White,,1734982347863,
kox9ghrcq8,60c0b72e6692e0a14776eafd,675cbe11adb7edc5a4d1feca,6769b267cebb15471e2eef37,0,21,1734980897802,Male,White,no,1734980939447,no
0y1l4x8eug,5db48b4d14dab8000de45fdf,675cbe11adb7edc5a4d1feca,6769b2320fe03360cd2acef2,0,48,1734980901602,Female,White,No,1734980911413,None
f2ko3nlfyz,669fe153448a8b15cf4b12e2,675cbe11adb7edc5a4d1feca,677420b8a5cc6549e7d8cecd,0,42,1735664461769,Female,White,,1735664465561,
gfe304y3u9,675d6e70a2eedcd7ec6d674c,675cbe11adb7edc5a4d1feca,67745b1e4e54abf6ee83ce3b,0,28,1735679789485,Male,Black,NO,1735679809290,it is a nice survey
aa7y9ae876,673339f9cd44380670e5a700,675cbe11adb7edc5a4d1feca,6769b235a13eb33a1577c697,0,56,1734980865712,Male,Black,No,1734980894190,It was an interesting survey
oj1g3msuxm,6023f94d1951e70ae21770ec,675cbe11adb7edc5a4d1feca,6769b49d0983520328206f6a,0,37,1734981186207,Male,White,na,1734981192021,na
qvrpbp48sm,63474e67a5fd298c6103c409,675cbe11adb7edc5a4d1feca,67745b3902b6827a5af08dcd,0,32,1735681427900,Male,White,no issues,1735681435596,none
n9x4mlaxxe,5c4d8d706b23ab0001a34af2,675cbe11adb7edc5a4d1feca,6769b24a45b646cd717dedaf,0,29,1734981762280,Female,White,No,1734981768953,No
vbrvutzt6g,67452be8638dfdb6708ae225,675cbe11adb7edc5a4d1feca,677421524edfb3fe6c713f70,0,23,1735664338461,Female,White,,1735664340228,
ols9ghdfzx,669dade6ddbc6f0b20ce3786,675cbe11adb7edc5a4d1feca,67699d750ed2255e6a3b7673,0,21,1734975386443,Male,Asian,no,1734975390352,
lfngbs0k9l,6761312f87e4c57c3259eb11,675cbe11adb7edc5a4d1feca,6769b249eb64bf78729eaba5,0,32,1734980911832,Female,White,,1734980920575,
3vqss0kbgj,566feba6b937e400052d33b2,675cbe11adb7edc5a4d1feca,67745b26def920529cec1276,0,42,1735679587022,Male,White,no issues,1735679640357,"nothing else to add thank you for the invite, and all the best for the new year :)"
fv01c8facz,675597aa8edbd645627043a1,675cbe11adb7edc5a4d1feca,67745b3d07f0abb2253c587c,0,33,1735679329527,Male,Asian,,1735679330755,
8zc1v7cc2v,660cd7b61a24eeff3eac6e93,675cbe11adb7edc5a4d1feca,67745b2b78a1f56fb7065b8d,0,27,1735679951164,Male,White,None at all!,1735679964729,"Adding breaks in between the segments
"
5zss2u5vyu,66553eb5f10b5700001d20de,675cbe11adb7edc5a4d1feca,67745b44d69061419d7e947c,0,26,1735679336339,Male,White,"No, I did not encounter any technical issues or other issues. ",1735679373768,"No I do not have any feedback, that study went well and was pretty straightforward. "
e5vyyb269n,5b5a822e1ad8270001c4f28d,675cbe11adb7edc5a4d1feca,6769b26386594cbbaafd6a4d,0,43,1734980966120,Male,White,,1734980971276,
v4b2pjpejc,676eec5a51ca999bb2023bad,675cbe11adb7edc5a4d1feca,6774216521e7421aea49c3a9,0,26,1735666054138,Male,Black,"No, i didn't encounter any technical issue.",1735666491149,"I would like to suggest that instead of making all the questions have a slider style of answers, some of the questions could be answered by typing into boxes like this in order to share more opinions and context for research purposes."
gc4f96qr0e,6636e5ffb1e341fa2390a2c0,675cbe11adb7edc5a4d1feca,67745b2cd0734fb9ec0f1c91,0,33,1735679252492,Male,White,no issues,1735679260139,no
2ege463c9h,5611f6dd7ffc8a00058117e7,675cbe11adb7edc5a4d1feca,6769b23d246709d0172ba49a,0,35,1734980652777,Male,White,All good.,1734980662015,No thanks.
5jd4x5mxgf,6759ab1afbc694cb6937cac3,675cbe11adb7edc5a4d1feca,67699d7d7ae2b3b5644c5801,0,24,1734975284707,Male,Black,no,1734975319818,it is a nice survey and small pictures can be used to attach
5vjhvdcphn,65181c2f753b188afdddd2c4,675cbe11adb7edc5a4d1feca,6769b25ebc87683301514f6d,0,34,1734981315221,Male,Asian,none,1734981319669,none
ncjj499m6c,655b6a0d11066d07716ab0b5,675cbe11adb7edc5a4d1feca,6769b24f65597e50cafa01a7,0,33,1734980554453,Male,White,,1734980557268,
3gndak67bp,66eb24d93cf3e118289817f2,675cbe11adb7edc5a4d1feca,6774215d9ca0db6f8b78d1e2,0,32,1735664795382,Male,White,"No, everything went well.",1735664844912,Maybe provide a percentage on the sliding scale for a reference point.
jsoe85jztm,6763836f14cdd13de817ecda,675cbe11adb7edc5a4d1feca,67745b4873cbbee544bd3843,0,31,1735679174850,Male,White,No,1735679189935,No suggestions. The study was straightforward. 
m0erkpo4lc,672628f1dd186b536530f278,675cbe11adb7edc5a4d1feca,6769b22fd866dab65bf943bf,0,41,1734982286546,Male,Black,No,1734982317328,This is a great study 
ub2z6e9q8e,5de3c83c2033793be6591e53,675cbe11adb7edc5a4d1feca,6769b2615459cc633fef911d,0,41,1734981026438,Male,White,No.,1734981034304,N/A
dxflk7r1uv,66ff353752eb0274c34253fe,675cbe11adb7edc5a4d1feca,6769b268246a4cfbd06c4a83,0,23,1734981014189,Male,White,No technical issues,1734981021694,Not at the moment
5bjyb5sr9g,66c0df311f98d7c9661669d9,675cbe11adb7edc5a4d1feca,67745b376cf0b1926e118efa,0,28,1735679780552,Female,White,I don't think I had any technical issues!,1735679801269,Thank you for the survey! I hope it helps!
48xe4vdjnl,67700ec907815f27b6070f01,675cbe11adb7edc5a4d1feca,67745bbf5bf4e5272806fe96,0,24,1735680073066,Male,Black,no please,1735680109408,no please
h1hbbj359g,63fbd3e8b4865c6e1fb04614,675cbe11adb7edc5a4d1feca,6769b22d246709d0172ba48f,0,22,1734981044739,Male,Asian,Nope. It was fantastic,1734981072855,I hope i can take part again in this wonderful survey. Really enjoyed it
6q133ydebs,6737fba7338fc96e45b00b48,675cbe11adb7edc5a4d1feca,6769b24bfab7fba5824c5509,0,39,1734981105814,Female,White,,1734981116678,
78fnjvxp3c,6724c8478f4d55dd8f258085,675cbe11adb7edc5a4d1feca,6769b22ea86e95c572320d80,0,32,1734981472858,Male,Black,No,1734981486179,None
ut3o8bm77b,6732dd2ad292849faaca9cd3,675cbe11adb7edc5a4d1feca,67745b36d2808b62a6046295,0,34,1735680125781,Female,White,no,1735680135843,no
v4959qdotl,67532b54cc1a79af56e2517f,675cbe11adb7edc5a4d1feca,67745b35d40d4cd9d1e91d65,0,22,1735679906499,Male,Black,no,1735679977576,some were great questions to start a conversation with
tch6oz8o04,67262696d52e874c50a42d8d,675cbe11adb7edc5a4d1feca,67742162776c921aa20c6e9c,0,31,1735665146498,Male,Black,no issues.,1735665161146,no comments
9ovupvabgl,671e70010b8f04850445045f,675cbe11adb7edc5a4d1feca,6769b2633620b36dfdcb2854,0,29,1734980890634,Male,Asian,N/A - none,1734980898698,N/A - none
ul08kxdwl1,674f49392a04ca838a809c9d,675cbe11adb7edc5a4d1feca,67699d7b2f2be23b113d71d3,0,18,1734975289946,Male,White,No.,1734975350654,"The test was shorter than I expected it to be; I'm not saying it is a good or a bad thing, just that it was shorter than expected."
etr0vgav8j,6682a9a3ff9dc00969537ae3,675cbe11adb7edc5a4d1feca,677421616b54385725652927,0,32,1735664554951,Male,Black,,1735664560665,
dp65p4efq5,65b2bfa958c28d5efd353c4d,675cbe11adb7edc5a4d1feca,6769b269a9a4c98f1e3e7b66,0,26,1734980926074,Male,Black,No,1734980934356,No
lzwob3pv1m,5b2bcfb51835660001cc6751,675cbe11adb7edc5a4d1feca,67742165a27970e0fcd66a23,0,43,1735665367789,Female,White,none,1735665389827,none everything went well thank you 
x7h479bdtx,6717e7e21beb840c169fbcdf,675cbe11adb7edc5a4d1feca,6769b2316038b23bdc5095a9,0,29,1734980720173,Female,Black,"No, I didn't",1734980738119,
cfg0w0xue7,66baeb26193b68793e6575f2,675cbe11adb7edc5a4d1feca,6774214d0f0b2ff8e3f0ab08,0,36,1735664698768,Male,White,No I did not.,1735664707786,It was very smooth! Thank you.
d8dm0m4eba,673a53fc2a05c93edf027ccd,675cbe11adb7edc5a4d1feca,67745b42be8c45f367d25a75,0,25,1735679703524,Female,Black,non,1735679730183,no
b7k4qsqalp,660c3df9986b3c273c28bdb3,675cbe11adb7edc5a4d1feca,6769b2489ce3c03f47ebbb5d,0,35,1734980786924,Male,White,I did not.,1734980803202,
w5gjtcpg6b,672a89bc5e3d67a9fdbdf803,675cbe11adb7edc5a4d1feca,6769b24c6cf6f6f1f868c91c,0,24,1734980828773,Male,White,No problems,1734980849449,
m1g9o9kbjv,5d31c201c88f0e001a4c3cb3,675cbe11adb7edc5a4d1feca,677421521f5a0ffaf673ee22,0,63,1735664593480,Male,White,No,1735664602822,No
xuqy3rsz4b,66c24e9899628532dd846326,675cbe11adb7edc5a4d1feca,67742158e04718842243bf7c,0,26,1735664438039,Female,White,No :),1735664446443,None :)
b4dech8jau,676fbaa3db4200bcf086adfa,675cbe11adb7edc5a4d1feca,67742168d980f4adc08c2e48,0,24,1735664445836,Female,Black,no,1735664451780,no
1tg926f7ba,6148b49d6ac652cefd310332,675cbe11adb7edc5a4d1feca,6774214da86014dda643c1f3,0,23,1735664777246,Female,White,,1735664779039,
